HTTrack3.49-2+htsswf+htsjava launched on Sat, 21 Mar 2026 18:02:42 at https://www.marquisspas.com/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Pns2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" https://www.marquisspas.com/ -O1 "C:\My Web Sites\Marquis" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2014/international/14MQ_E-SERIES_Frenchrev.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2014/international/14MQ_E-SERIES_Italianrev.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2014/international/14MQ_German.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2014/international/14MQ_Norwegian.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2014/international/14MQIntlEnglishManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/13Signature&E-Series_Danish.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/13Signature&E-Series_Dutch.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/13Signature&E-Series_French.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/13Signature&E-Series_Italian.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/13Signature&E-Series_Swedish.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/13Signature_German.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/2013e-Series_German.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/13Signature_Norwegian.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/13Signature_IntlEnglishManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2013/international/2013e-SeriesIntlEnglishManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Error: 	"Not Found" (404) at link https://www.marquisspas.com/documents/2010/international/10MQ_Manual_Swedish.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Error: 	"Not Found" (404) at link https://www.marquisspas.com/documents/2010/international/10MQ_Italian.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error 500 (Internal Server Error) at link https://www.marquisspas.com/documents/older_manuals/1998/Pro-Form Restoration 510 1998 - ENG&FRENCH.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:41	Error: 	"Not Found" (404) at link https://chiro.org/LINKS/FULL/Immobilization_or_Early_Mobilization.pdf (from https://www.marquisspas.com/hot-tubs/health-benefits/injury/)
18:42:41	Error: 	"Not Found" (404) at link https://www.comprehensiveaquatictherapy.com/ewExternalFiles/Science%20Behind%20Soak.PDF (from https://www.marquisspas.com/hot-tubs/health-benefits/injury/)
18:42:41	Warning: 	Found for https://www.marquisspas.com/dealer-locator/Location/?p=CGGreen_ContactYourLocalDealer
18:42:41	Warning: 	File has moved from https://www.marquisspas.com/dealer-locator/Location/?p=CGGreen_ContactYourLocalDealer to /dealer-locator/
18:42:42	Warning: 	Found for https://www.marquisspas.com/dealer-locator/Location/?p=CBGreen_GetStarted
18:42:42	Warning: 	File has moved from https://www.marquisspas.com/dealer-locator/Location/?p=CBGreen_GetStarted to /dealer-locator/
18:43:31	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2023/2023_Crown OwnersManual_3.23.2022.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
